IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP1;IP_PROP2;IP_PROP10;IP_PROP32;IP_PROP26;IP_PROP41;IP_PROP29;IP_PROP40;IP_PROP33;IP_PROP39;IP_PROP35;IP_PROP25;IP_PROP46;IP_PROP38;IP_PROP31;IP_PROP36;IP_PROP30;IP_PROP23;IP_PROP21;IP_PROP22;IP_PROP24;IC_GROUP0;IC_GROUP1;IC_GROUP2
59;Набор Детокс Перхоть ШВ+маска;59;Y;09.10.2018 21:48;;/tovary/URU06759.jpg;Набор Баланс, специальная цена;text;/tovary/URU06759.jpg;Набор Баланс, специальная цена;;Nabor Detoks Perhot SHV+maska;;;URU06759;5150;;Kerastase;;;;;;;;;1;;;;;;;;;Для волос;Для Кожи Головы;
60;Набор Детокс Выпадение ШВ+Стиму;60;Y;09.10.2018 21:48;;/tovary/URU06766.jpg;Набор Энергия, специальная цена;text;/tovary/URU06766.jpg;Набор Энергия, специальная цена;;Nabor Detoks Vypadenie SHV+Stimu;;;URU06766;6550;;Kerastase;;;;;;;;;1;;;;;;;;;Для волос;Редеющие Волосы;
61;БУСТЕР БЛЕСК 120мл ;61;Y;09.10.2018 21:48;;/tovary/E1581200.jpg;Бустер для мгновенного наполнения волос блеском;text;/tovary/E1581200.jpg;Бустер для мгновенного наполнения волос блеском;;BUSTER BLESK 120ml ;;;E1581200;4200;;Kerastase;;;;;;;;;120;;;;;;;;;Для волос;Блеск;
62;ХРОНОЛОЖИСТ Маска-концентрат 500 мл + 15х8 мл;62;Y;09.10.2018 21:48;;/tovary/E1100600.jpg;Ревитализирующую маску 500мл и Жемчужный концентрат 15х8мл;text;/tovary/E1100600.jpg;Ревитализирующую маску 500мл и Жемчужный концентрат 15х8мл;;HRONOLOZHIST Maska-koncentrat 500 ml + 15h8 ml;;;E1100600;25500;;Kerastase;;;;;;;;;1;;;;;;;;;Для волос;Питание;
63;ХРОНОЛОЖИСТ Гоммаж 200 мл ;63;Y;09.10.2018 21:48;;/tovary/E2007000.jpg;Ревитализирующий гоммаж;text;/tovary/E2007000.jpg;Ревитализирующий гоммаж;;HRONOLOZHIST Gommazh 200 ml ;;;E2007000;4100;;Kerastase;;;;;;;;;200;;;;;;;;;Для волос;Питание;
64;ХРОНОЛОЖИСТ Шампунь-ванна 250 мл;64;Y;09.10.2018 21:48;;/tovary/E2006800.jpg;Ревитализирующий шампунь;text;/tovary/E2006800.jpg;Ревитализирующий шампунь;;HRONOLOZHIST SHampun-vanna 250 ml;;;E2006800;2850;;Kerastase;;;;;;;;;250;;;;;;;;;Для волос;Питание;
65;ХРОНОЛОЖИСТ Маска 200мл;65;Y;09.10.2018 21:48;;/tovary/E2007100.jpg;Ревитализирующая маска;text;/tovary/E2007100.jpg;Ревитализирующая маска;;HRONOLOZHIST Maska 200ml;;;E2007100;5350;;Kerastase;;;;;;;;;200;;;;;;;;;Для волос;Питание;
66;ХРОНОЛОЖИСТ Парфюм для волос 120 мл;66;Y;09.10.2018 21:48;;/tovary/E1101002.jpg;Утонченный аромат для волос;text;/tovary/E1101002.jpg;Утонченный аромат для волос;;HRONOLOZHIST Parfyum dlya volos 120 ml;;;E1101002;4400;;Kerastase;;;;;;;;;120;;;;;;;;;Для волос;Несмываемый Уход;
67;СТАЙЛИНГ Л’Анкруаябль Блоудрай 150мл;67;Y;09.10.2018 21:48;;/tovary/E1706400.jpg;Многофункциональный лосьон для термоукладки;text;/tovary/E1706400.jpg;Многофункциональный лосьон для термоукладки;;STAJLING L’Ankruayabl Bloudraj 150ml;;;E1706400;2100;;Kerastase;;;;;;;;;150;;;;;;;;;Для волос;Термозащита;
68;СТАЙЛИНГ КРЕМ Л’Анкруаябль 125мл;68;Y;09.10.2018 21:48;;/tovary/E2411300.jpg;Насыщенный крем, ускоряющий укладку непослушных волос;text;/tovary/E2411300.jpg;Насыщенный крем, ускоряющий укладку непослушных волос;;STAJLING KREM L’Ankruayabl 125ml;;;E2411300;2100;;Kerastase;;;;;;;;;125;;;;;;;;;Для волос;Гладкость;
69;СТАЙЛИНГ МАТЕРИАЛИСТ 195мл;69;Y;09.10.2018 21:48;;/tovary/E1490600.jpg;MATERIALISTE - СПРЕЙ-ГЕЛЬ ДЛЯ УВЕЛИЧЕНИЯ МАССЫ ВОЛОС;text;/tovary/E1490600.jpg;MATERIALISTE - СПРЕЙ-ГЕЛЬ ДЛЯ УВЕЛИЧЕНИЯ МАССЫ ВОЛОС;;STAJLING MATERIALIST 195ml;;;E1490600;2100;;Kerastase;;;;;;;;;195;;;;;;;;;Для волос;Объем;
70;СТАЙЛИНГ В.И.П. ВОЛЮМ ИН ПАУДЕР 250мл;70;Y;09.10.2018 21:48;;/tovary/E1016700.jpg;V.I.P. VOLUME IN POWDER - СПРЕЙ-ПУДРА с эффектом начеса ;text;/tovary/E1016700.jpg;V.I.P. VOLUME IN POWDER - СПРЕЙ-ПУДРА с эффектом начеса ;;STAJLING V.I.P. VOLYUM IN PAUDER 250ml;;;E1016700;2100;;Kerastase;;;;;;;;;250;;;;;;;;;Для волос;Объем;
71;СТАЙЛИНГ ЛАК НУАР 300мл;71;Y;09.10.2018 21:48;;/tovary/E1015900.jpg;LAQUE NOIRE - ЛАК ЭКСТРА-СИЛЬНОЙ ФИКСАЦИИ;text;/tovary/E1015900.jpg;LAQUE NOIRE - ЛАК ЭКСТРА-СИЛЬНОЙ ФИКСАЦИИ;;STAJLING LAK NUAR 300ml;;;E1015900;1750;;Kerastase;;;;;;;;;300;;;;;;;;;Для волос;Фиксация;
72;СТАЙЛИНГ ЛАК КУТЮР 300мл;72;Y;09.10.2018 21:48;;/tovary/E0777300.jpg;LAQUE COUTURE - ЛАК С МЕЛКОДИСПЕРСНЫМ РАСПЫЛЕНИЕМ. СРЕДНЯЯ ФИКСАЦИЯ.;text;/tovary/E0777300.jpg;LAQUE COUTURE - ЛАК С МЕЛКОДИСПЕРСНЫМ РАСПЫЛЕНИЕМ. СРЕДНЯЯ ФИКСАЦИЯ.;;STAJLING LAK KUTYUR 300ml;;;E0777300;1750;;Kerastase;;;;;;;;;300;;;;;;;;;Для волос;Фиксация;
73;СТАЙЛИНГ МУСС БУФАНТ 150мл;73;Y;09.10.2018 21:48;;/tovary/E0778001.jpg;MOUSSE BOUFFANTE - МУСС ДЛЯ ПРИДАНИЯ РОСКОШНОГО ОБЪЕМА;text;/tovary/E0778001.jpg;MOUSSE BOUFFANTE - МУСС ДЛЯ ПРИДАНИЯ РОСКОШНОГО ОБЪЕМА;;STAJLING MUSS BUFANT 150ml;;;E0778001;1750;;Kerastase;;;;;;;;;150;;;;;;;;;Для волос;Объем;
74;СПЕСИФИК Маска Маскаржиль 20х10мл;74;Y;09.10.2018 21:48;;/tovary/E1968400.jpg;Глина для интенсивного очищения;text;/tovary/E1968400.jpg;Глина для интенсивного очищения;;SPESIFIK Maska Maskarzhil 20h10ml;;;E1968400;6550;;Kerastase;;;;;;;;;1;;;;;;;;;Для волос;Глубокое Очищение;
75;СПЕСИФИК Шампунь Дермокалм витал 250мл;75;Y;09.10.2018 21:48;;/tovary/E1922601.jpg;Шампунь для чувствительной кожи головы (нормальные волосы);text;/tovary/E1922601.jpg;Шампунь для чувствительной кожи головы (нормальные волосы);;SPESIFIK SHampun Dermokalm vital 250ml;;;E1922601;2200;;Kerastase;;;;;;;;;250;;;;;;;;;Для волос;Для Кожи Головы;
76;СПЕСИФИК Шампунь Дермокалм риш 250мл;76;Y;09.10.2018 21:48;;/tovary/E1922800.jpg;Шампунь для чувствительной кожи головы (сухие волосы);text;/tovary/E1922800.jpg;Шампунь для чувствительной кожи головы (сухие волосы);;SPESIFIK SHampun Dermokalm rish 250ml;;;E1922800;2200;;Kerastase;;;;;;;;;250;;;;;;;;;Для волос;Для Кожи Головы;
77;СПЕСИФИК Маска Гидра - Апезант 200мл;77;Y;09.10.2018 21:48;;/tovary/E1924200.jpg;Успокаивающая маска  ;text;/tovary/E1924200.jpg;Успокаивающая маска  ;;SPESIFIK Maska Gidra - Apezant 200ml;;;E1924200;3750;;Kerastase;;;;;;;;;200;;;;;;;;;Для волос;Для Кожи Головы;
78;СПЕСИФИК Курс д/чувств. кожи г. 12х6мл;78;Y;09.10.2018 21:48;;/tovary/E1924500.jpg;Ампулы для чувствительной кожи головы;text;/tovary/E1924500.jpg;Ампулы для чувствительной кожи головы;;SPESIFIK Kurs d/chuvstv. kozhi g. 12h6ml;;;E1924500;4750;;Kerastase;;;;;;;;;1;;;;;;;;;Для волос;Для Кожи Головы;
79;СПЕСИФИК Шампунь-Ванна Дивалент 250мл;79;Y;09.10.2018 21:48;;/tovary/E1922400.jpg;Шампунь для жирной кожи головы;text;/tovary/E1922400.jpg;Шампунь для жирной кожи головы;;SPESIFIK SHampun-Vanna Divalent 250ml;;;E1922400;2200;;Kerastase;;;;;;;;;250;;;;;;;;;Для волос;Для Кожи Головы;
80;СПЕСИФИК Шампунь-Ванна Антипел 250мл;80;Y;09.10.2018 21:48;;/tovary/E1923001.jpg;Шампунь  для борьбы с перхотью;text;/tovary/E1923001.jpg;Шампунь  для борьбы с перхотью;;SPESIFIK SHampun-Vanna Antipel 250ml;;;E1923001;2200;;Kerastase;;;;;;;;;250;;;;;;;;;Для волос;Для Кожи Головы;
81;СПЕСИФИК Курс против перхоти 12х6мл;81;Y;09.10.2018 21:48;;/tovary/E1924600.jpg;Ампулы для борьбы с перхотью;text;/tovary/E1924600.jpg;Ампулы для борьбы с перхотью;;SPESIFIK Kurs protiv perhoti 12h6ml;;;E1924600;4750;;Kerastase;;;;;;;;;1;;;;;;;;;Для волос;Для Кожи Головы;
82;СПЕСИФИК Шампунь-Ванна Превансьон 250мл;82;Y;09.10.2018 21:48;;/tovary/E1923401.jpg;Шампунь от выпадения волос;text;/tovary/E1923401.jpg;Шампунь от выпадения волос;;SPESIFIK SHampun-Vanna Prevanson 250ml;;;E1923401;2200;;Kerastase;;;;;;;;;250;;;;;;;;;Для волос;Редеющие Волосы;
83;СПЕСИФИК Курс от выпадения 10х6мл;83;Y;09.10.2018 21:48;;/tovary/E1924800.jpg;Ампулы от выпадения волос;text;/tovary/E1924800.jpg;Ампулы от выпадения волос;;SPESIFIK Kurs ot vypadeniya 10h6ml;;;E1924800;4750;;Kerastase;;;;;;;;;1;;;;;;;;;Для волос;Редеющие Волосы;
84;СПЕСИФИК Курс от выпадения 42х6мл;84;Y;09.10.2018 21:48;;/tovary/E1924700.jpg;Ампулы для борьбы с выпадением волос;text;/tovary/E1924700.jpg;Ампулы для борьбы с выпадением волос;;SPESIFIK Kurs ot vypadeniya 42h6ml;;;E1924700;18700;;Kerastase;;;;;;;;;1;;;;;;;;;Для волос;Редеющие Волосы;
85;СПЕСИФИК Стимулист уход  125мл;85;Y;09.10.2018 21:48;;/tovary/E1925000.jpg;Уход против выпадения волос;text;/tovary/E1925000.jpg;Уход против выпадения волос;;SPESIFIK Stimulist uhod  125ml;;;E1925000;5500;;Kerastase;;;;;;;;;125;;;;;;;;;Для волос;Редеющие Волосы;
86;ДЕНСИФИК Шампунь-ванна 250мл;86;Y;09.10.2018 21:48;;/tovary/E2646100.jpg;Уплотняющий шампунь;text;/tovary/E2646100.jpg;Уплотняющий шампунь;;DENSIFIK SHampun-vanna 250ml;;;E2646100;2200;;Kerastase;;;;;;;;;250;;;;;;;;;Для волос;Плотность;
87;ДЕНСИФИК Молочко 200мл;87;Y;09.10.2018 21:48;;/tovary/E1957600.jpg;Молочко для густоты и плотности волос;text;/tovary/E1957600.jpg;Молочко для густоты и плотности волос;;DENSIFIK Molochko 200ml;;;E1957600;3350;;Kerastase;;;;;;;;;200;;;;;;;;;Для волос;Плотность;
88;ДЕНСИФИК Маска 200мл;88;Y;09.10.2018 21:48;;/tovary/E1955500.jpg;DENSITE - Маска, придающая густоту и плотность;text;/tovary/E1955500.jpg;DENSITE - Маска, придающая густоту и плотность;;DENSIFIK Maska 200ml;;;E1955500;3750;;Kerastase;;;;;;;;;200;;;;;;;;;Для волос;Плотность;
89;ДЕНСИФИК Мусс 150мл;89;Y;09.10.2018 21:48;;/tovary/E1059701.jpg;DENSIMORPHOSE - Уплотняющий мусс;text;/tovary/E1059701.jpg;DENSIMORPHOSE - Уплотняющий мусс;;DENSIFIK Muss 150ml;;;E1059701;3000;;Kerastase;;;;;;;;;150;;;;;;;;;Для волос;Плотность;
90;ДЕНСИФИК Сыворотка-активатор 120мл;90;Y;09.10.2018 21:48;;/tovary/E1412401.jpg;Сыворотка-активатор молодости волос;text;/tovary/E1412401.jpg;Сыворотка-активатор молодости волос;;DENSIFIK Syvorotka-aktivator 120ml;;;E1412401;5200;;Kerastase;;;;;;;;;120;;;;;;;;;Для волос;Плотность;
91;ДЕНСИФИК Ампулы для женщин 30*6мл;91;Y;09.10.2018 21:48;;/tovary/E2118500.jpg;Активатор густоты и плотности волос;text;/tovary/E2118500.jpg;Активатор густоты и плотности волос;;DENSIFIK Ampuly dlya zhenshchin 30*6ml;;;E2118500;10550;;Kerastase;;;;;;;;;1;;;;;;;;;Для волос;Плотность;
92;ДЕНСИФИК Шампунь-ванна для мужчин 250мл       ;92;Y;09.10.2018 21:48;;/tovary/E1957301.jpg;Уплотняющий шампунь для мужчин;text;/tovary/E1957301.jpg;Уплотняющий шампунь для мужчин;;DENSIFIK SHampun-vanna dlya muzhchin 250ml       ;;;E1957301;2200;;Kerastase;;;;;;;;;250;;;;;;;;;Для волос;Для Мужчин;
