IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP1;IP_PROP2;IP_PROP10;IP_PROP32;IP_PROP26;IP_PROP41;IP_PROP29;IP_PROP40;IP_PROP33;IP_PROP39;IP_PROP35;IP_PROP25;IP_PROP46;IP_PROP38;IP_PROP31;IP_PROP36;IP_PROP30;IP_PROP23;IP_PROP21;IP_PROP22;IP_PROP24;IC_GROUP0;IC_GROUP1;IC_GROUP2;
55;СОЛЕЙ Шампунь-ванна 250мл;55;Y;09.10.2018 21:48:00;;;Восстанавливающий шампунь-ванна после солнца;text;;Восстанавливающий шампунь-ванна после солнца;;SOLEJ_Shampun-vanna_250ml;;;E2450700;2200;;Kerastase;;;;;;;;;250;;;;;;;;;Для волос;;
56;СОЛЕЙ Маска 200мл;56;Y;09.10.2018 21:48:00;;;Восстанавливающая маска после солнца;text;;Восстанавливающая маска после солнца;;SOLEJ_Maska_200ml;;;E2450800;3750;;Kerastase;;;;;;;;;200;;;;;;;;;Для волос;;
57;СОЛ Микро-Вуаль 125МЛ V058;57;Y;09.10.2018 21:48:00;;;Защитная формула от уф излучения;text;;Защитная формула от уф излучения;;SOL_Mikro-Vual_125ML_V058;;;E0849501;3000;;Kerastase;;;;;;;;;125;;;;;;;;;Для волос;;
58;Набор Детокс чувств ШВмаска;58;Y;09.10.2018 21:48:00;;;Набор Гармония, специальная цена;text;;Набор Гармония, специальная цена;;Nabor_Detoks_chuvstv_ShVmaska;;;URU06762;5150;;Kerastase;;;;;;;;;1;;;;;;;;;Для волос;;
59;Набор Детокс Жирн ШВвип;59;Y;09.10.2018 21:48:00;;;Набор Очищение, специальная цена;text;;Набор Очищение, специальная цена;;Nabor_Detoks_Zhirn_ShVvip;;;URU06761;3700;;Kerastase;;;;;;;;;1;;;;;;;;;Для волос;;
60;Набор Детокс Перхоть ШВмаска;60;Y;09.10.2018 21:48:00;;;Набор Баланс, специальная цена;text;;Набор Баланс, специальная цена;;Nabor_Detoks_Perhot_ShVmaska;;;URU06759;5150;;Kerastase;;;;;;;;;1;;;;;;;;;Для волос;;
61;Набор Детокс Выпадение ШВСтиму;61;Y;09.10.2018 21:48:00;;;Набор Энергия, специальная цена;text;;Набор Энергия, специальная цена;;Nabor_Detoks_Vypadenie_ShVStimu;;;URU06766;6550;;Kerastase;;;;;;;;;1;;;;;;;;;Для волос;;
62;К Фьюзио Хоумлэб Денсифик буст 4х6мл;62;Y;09.10.2018 21:48:00;;;В комплекте 4 бустера Плотность;text;;В комплекте 4 бустера Плотность;;K_Fjuzio_Houmljeb_Densifik_bust_4h6ml;;;E2114801;3550;;Kerastase;;;;;;;;;1;;;;;;;;;Для волос;;
63;К Фьюзио Хоумлэб Дисциплин буст 4х6мл;63;Y;09.10.2018 21:48:00;;;В комплекте 4 бустера Дисциплина;text;;В комплекте 4 бустера Дисциплина;;K_Fjuzio_Houmljeb_Disciplin_bust_4h6ml;;;E2115001;3550;;Kerastase;;;;;;;;;1;;;;;;;;;Для волос;;
64;К ФьюзиоХоумлэб Нутритив буст 4х6мл;64;Y;09.10.2018 21:48:00;;;В комплекте 4 бустера Питание;text;;В комплекте 4 бустера Питание;;K_FjuzioHoumljeb_Nutritiv_bust_4h6ml;;;E2114601;3550;;Kerastase;;;;;;;;;1;;;;;;;;;Для волос;;
65;К Фьюзио Хоумлэб Рефлексьон буст 4х6мл;65;Y;09.10.2018 21:48:00;;;В комплекте 4 бустера Блеск;text;;В комплекте 4 бустера Блеск;;K_Fjuzio_Houmljeb_Reflekson_bust_4h6ml;;;E2114901;3550;;Kerastase;;;;;;;;;1;;;;;;;;;Для волос;;
66;К ФьюзиоХоумлэб Резистанс бустер 4х6мл;66;Y;09.10.2018 21:48:00;;;В комплекте 4 бустера Восстановление;text;;В комплекте 4 бустера Восстановление;;K_FjuzioHoumljeb_Rezistans_buster_4h6ml;;;E2114700;3550;;Kerastase;;;;;;;;;1;;;;;;;;;Для волос;;
67;КОНЦЕНТРАТ ПИКСЕЛИСТ 10*12мл;67;Y;09.10.2018 21:48:00;;;Уход для мгновенного наполнения волос блеском;text;;Уход для мгновенного наполнения волос блеском;;KONCENTRAT_PIKSELIST_1012ml;;;E1580801;6850;;Kerastase;;;;;;;;;1;;;;;;;;;Для волос;;
68;БУСТЕР БЛЕСК 120мл;68;Y;09.10.2018 21:48:00;;;Бустер для мгновенного наполнения волос блеском;text;;Бустер для мгновенного наполнения волос блеском;;BUSTER_BLESK_120ml;;;E1581200;4200;;Kerastase;;;;;;;;;120;;;;;;;;;Для волос;;
69;КОНЦЕНТРАТ ОЛЕО-ФЬЮЖН 10*12мл;69;Y;09.10.2018 21:48:00;;;Уход для мгновенного питания сухих волос;text;;Уход для мгновенного питания сухих волос;;KONCENTRAT_OLEO-FJuZhN_1012ml;;;E1579201;6850;;Kerastase;;;;;;;;;120;;;;;;;;;Для волос;;
70;БУСТЕР ПИТАНИЕ 120мл;70;Y;09.10.2018 21:48:00;;;Бустер для мгновенного питания сухих волос;text;;Бустер для мгновенного питания сухих волос;;BUSTER_PITANIE_120ml;;;E1580900;4200;;Kerastase;;;;;;;;;120;;;;;;;;;Для волос;;
71;КОНЦЕНТРАТ ВИТА-ЦЕМЕНТ 10*12мл;71;Y;09.10.2018 21:48:00;;;Уход для мгновенного восстановления поврежденных волос;text;;Уход для мгновенного восстановления поврежденных волос;;KONCENTRAT_VITA-CEMENT_1012ml;;;E1579301;6850;;Kerastase;;;;;;;;;120;;;;;;;;;Для волос;;
72;БУСТЕР ВОССТАНОВЛЕНИЕ 120мл;72;Y;09.10.2018 21:48:00;;;Бустер для мгновенного восстановления поврежденных волос;text;;Бустер для мгновенного восстановления поврежденных волос;;BUSTER_VOSSTANOVLENIE_120ml;;;E1581000;4200;;Kerastase;;;;;;;;;120;;;;;;;;;Для волос;;
73;КОНЦЕНТРАТ ДЕНСИФИК 10*12мл;73;Y;09.10.2018 21:48:00;;;Уход для мгновенного уплотнения волос;text;;Уход для мгновенного уплотнения волос;;KONCENTRAT_DENSIFIK_1012ml;;;E1579501;6850;;Kerastase;;;;;;;;;120;;;;;;;;;Для волос;;
74;БУСТЕР ПЛОТНОСТЬ 120мл;74;Y;09.10.2018 21:48:00;;;Бустер для мгновенного уплотнения волос;text;;Бустер для мгновенного уплотнения волос;;BUSTER_PLOTNOST_120ml;;;E1581101;4200;;Kerastase;;;;;;;;;120;;;;;;;;;Для волос;;
75;БУСТЕР ДИСЦИПЛИНА 120мл;75;Y;09.10.2018 21:48:00;;;Бустер для мгновенной дисциплины непослушных волос;text;;Бустер для мгновенной дисциплины непослушных волос;;BUSTER_DISCIPLINA_120ml;;;E1581300;4200;;Kerastase;;;;;;;;;120;;;;;;;;;Для волос;;
76;ХРОНОЛОЖИСТ Маска-концентрат 500 мл 15х8 мл;76;Y;09.10.2018 21:48:00;;;Ревитализирующую маску 500мл и Жемчужный концентрат 15х8мл;text;;Ревитализирующую маску 500мл и Жемчужный концентрат 15х8мл;;HRONOLOZhIST_Maska-koncentrat_500_ml__15h8_ml;;;E1100600;25500;;Kerastase;;;;;;;;;620;;;;;;;;;Для волос;;
77;ХРОНОЛОЖИСТ Гоммаж 200 мл;77;Y;09.10.2018 21:48:00;;;Ревитализирующий гоммаж;text;;Ревитализирующий гоммаж;;HRONOLOZhIST_Gommazh_200_ml;;;E2007000;4100;;Kerastase;;;;;;;;;200;;;;;;;;;Для волос;;
78;ХРОНОЛОЖИСТ Шампунь-ванна 250 мл;78;Y;09.10.2018 21:48:00;;;Ревитализирующий шампунь;text;;Ревитализирующий шампунь;;HRONOLOZhIST_Shampun-vanna_250_ml;;;E2006800;2850;;Kerastase;;;;;;;;;250;;;;;;;;;Для волос;;
79;ХРОНОЛОЖИСТ Маска 200мл;79;Y;09.10.2018 21:48:00;;;Ревитализирующая маска;text;;Ревитализирующая маска;;HRONOLOZhIST_Maska_200ml;;;E2007100;5350;;Kerastase;;;;;;;;;200;;;;;;;;;Для волос;;
80;ХРОНОЛОЖИСТ Парфюм для волос 120 мл;80;Y;09.10.2018 21:48:00;;;Утонченный аромат для волос;text;;Утонченный аромат для волос;;HRONOLOZhIST_Parfjum_dlja_volos_120_ml;;;E1101002;4400;;Kerastase;;;;;;;;;120;;;;;;;;;Для волос;;
81;СТАЙЛИНГ Л’Анкруаябль Блоудрай 150мл;81;Y;09.10.2018 21:48:00;;;Многофункциональный лосьон для термоукладки;text;;Многофункциональный лосьон для термоукладки;;STAJLING_L’Ankruajabl_Bloudraj_150ml;;;E1706400;2100;;Kerastase;;;;;;;;;150;;;;;;;;;Для волос;;
82;СТАЙЛИНГ КРЕМ Л’Анкруаябль 125мл;82;Y;09.10.2018 21:48:00;;;Насыщенный крем, ускоряющий укладку непослушных волос;text;;Насыщенный крем, ускоряющий укладку непослушных волос;;STAJLING_KREM_L’Ankruajabl_125ml;;;E2411300;2100;;Kerastase;;;;;;;;;125;;;;;;;;;Для волос;;
83;СТАЙЛИНГ МАТЕРИАЛИСТ 195мл;83;Y;09.10.2018 21:48:00;;;MATERIALISTE - СПРЕЙ-ГЕЛЬ ДЛЯ УВЕЛИЧЕНИЯ МАССЫ ВОЛОС;text;;MATERIALISTE - СПРЕЙ-ГЕЛЬ ДЛЯ УВЕЛИЧЕНИЯ МАССЫ ВОЛОС;;STAJLING_MATERIALIST_195ml;;;E1490600;2100;;Kerastase;;;;;;;;;195;;;;;;;;;Для волос;;
84;СТАЙЛИНГ В.И.П. ВОЛЮМ ИН ПАУДЕР 250мл;84;Y;09.10.2018 21:48:00;;;V.I.P. VOLUME IN POWDER - СПРЕЙ-ПУДРА с эффектом начеса;text;;V.I.P. VOLUME IN POWDER - СПРЕЙ-ПУДРА с эффектом начеса;;STAJLING_VIP_VOLJuM_IN_PAUDER_250ml;;;E1016700;2100;;Kerastase;;;;;;;;;250;;;;;;;;;Для волос;;
85;СТАЙЛИНГ ЛАК НУАР 300мл;85;Y;09.10.2018 21:48:00;;;LAQUE NOIRE - ЛАК ЭКСТРА-СИЛЬНОЙ ФИКСАЦИИ;text;;LAQUE NOIRE - ЛАК ЭКСТРА-СИЛЬНОЙ ФИКСАЦИИ;;STAJLING_LAK_NUAR_300ml;;;E1015900;1750;;Kerastase;;;;;;;;;300;;;;;;;;;Для волос;;
86;СТАЙЛИНГ ЛАК КУТЮР 300мл;86;Y;09.10.2018 21:48:00;;;LAQUE COUTURE - ЛАК С МЕЛКОДИСПЕРСНЫМ РАСПЫЛЕНИЕМ. СРЕДНЯЯ ФИКСАЦИЯ.;text;;LAQUE COUTURE - ЛАК С МЕЛКОДИСПЕРСНЫМ РАСПЫЛЕНИЕМ. СРЕДНЯЯ ФИКСАЦИЯ.;;STAJLING_LAK_KUTJuR_300ml;;;E0777300;1750;;Kerastase;;;;;;;;;300;;;;;;;;;Для волос;;
87;СТАЙЛИНГ МУСС БУФАНТ 150мл;87;Y;09.10.2018 21:48:00;;;MOUSSE BOUFFANTE - МУСС ДЛЯ ПРИДАНИЯ РОСКОШНОГО ОБЪЕМА;text;;MOUSSE BOUFFANTE - МУСС ДЛЯ ПРИДАНИЯ РОСКОШНОГО ОБЪЕМА;;STAJLING_MUSS_BUFANT_150ml;;;E0778001;1750;;Kerastase;;;;;;;;;150;;;;;;;;;Для волос;;
88;СПЕСИФИК Маска Маскаржиль 20х10мл;88;Y;09.10.2018 21:48:00;;;Глина для интенсивного очищения;text;;Глина для интенсивного очищения;;SPESIFIK_Maska_Maskarzhil_20h10ml;;;E1968400;6550;;Kerastase;;;;;;;;;200;;;;;;;;;Для волос;;
89;СПЕСИФИК Шампунь Дермокалм витал 250мл;89;Y;09.10.2018 21:48:00;;;Шампунь для чувствительной кожи головы (нормальные волосы);text;;Шампунь для чувствительной кожи головы (нормальные волосы);;SPESIFIK_Shampun_Dermokalm_vital_250ml;;;E1922601;2200;;Kerastase;;;;;;;;;250;;;;;;;;;Для волос;;
90;СПЕСИФИК Шампунь Дермокалм риш 250мл;90;Y;09.10.2018 21:48:00;;;Шампунь для чувствительной кожи головы (сухие волосы);text;;Шампунь для чувствительной кожи головы (сухие волосы);;SPESIFIK_Shampun_Dermokalm_rish_250ml;;;E1922800;2200;;Kerastase;;;;;;;;;250;;;;;;;;;Для волос;;
91;СПЕСИФИК Маска Гидра - Апезант 200мл;91;Y;09.10.2018 21:48:00;;;Успокаивающая маска;text;;Успокаивающая маска;;SPESIFIK_Maska_Gidra_-_Apezant_200ml;;;E1924200;3750;;Kerastase;;;;;;;;;200;;;;;;;;;Для волос;;
92;СПЕСИФИК Курс д/чувств. кожи г. 12х6мл;92;Y;09.10.2018 21:48:00;;;Ампулы для чувствительной кожи головы;text;;Ампулы для чувствительной кожи головы;;SPESIFIK_Kurs_dchuvstv_kozhi_g_12h6ml;;;E1924500;4750;;Kerastase;;;;;;;;;72;;;;;;;;;Для волос;;
93;СПЕСИФИК Шампунь-Ванна Дивалент 250мл;93;Y;09.10.2018 21:48:00;;;Шампунь для жирной кожи головы;text;;Шампунь для жирной кожи головы;;SPESIFIK_Shampun-Vanna_Divalent_250ml;;;E1922400;2200;;Kerastase;;;;;;;;;250;;;;;;;;;Для волос;;
94;СПЕСИФИК Шампунь-Ванна Антипел 250мл;94;Y;09.10.2018 21:48:00;;;Шампунь для борьбы с перхотью;text;;Шампунь для борьбы с перхотью;;SPESIFIK_Shampun-Vanna_Antipel_250ml;;;E1923001;2200;;Kerastase;;;;;;;;;250;;;;;;;;;Для волос;;
95;СПЕСИФИК Курс против перхоти 12х6мл;95;Y;09.10.2018 21:48:00;;;Ампулы для борьбы с перхотью;text;;Ампулы для борьбы с перхотью;;SPESIFIK_Kurs_protiv_perhoti_12h6ml;;;E1924600;4750;;Kerastase;;;;;;;;;72;;;;;;;;;Для волос;;
96;СПЕСИФИК Шампунь-Ванна Превансьон 250мл;96;Y;09.10.2018 21:48:00;;;Шампунь от выпадения волос;text;;Шампунь от выпадения волос;;SPESIFIK_Shampun-Vanna_Prevanson_250ml;;;E1923401;2200;;Kerastase;;;;;;;;;250;;;;;;;;;Для волос;;
97;СПЕСИФИК Курс от выпадения 10х6мл;97;Y;09.10.2018 21:48:00;;;Ампулы от выпадения волос;text;;Ампулы от выпадения волос;;SPESIFIK_Kurs_ot_vypadenija_10h6ml;;;E1924800;4750;;Kerastase;;;;;;;;;60;;;;;;;;;Для волос;;
98;СПЕСИФИК Курс от выпадения 42х6мл;98;Y;09.10.2018 21:48:00;;;Ампулы для борьбы с выпадением волос;text;;Ампулы для борьбы с выпадением волос;;SPESIFIK_Kurs_ot_vypadenija_42h6ml;;;E1924700;18700;;Kerastase;;;;;;;;;252;;;;;;;;;Для волос;;
99;СПЕСИФИК Стимулист уход  125мл;99;Y;09.10.2018 21:48:00;;;Уход против выпадения волос;text;;Уход против выпадения волос;;SPESIFIK_Stimulist_uhod _125ml;;;E1925000;5500;;Kerastase;;;;;;;;;125;;;;;;;;;Для волос;;
100;ДЕНСИФИК Шампунь-ванна 250мл;100;Y;09.10.2018 21:48:00;;;Уплотняющий шампунь;text;;Уплотняющий шампунь;;DENSIFIK_Shampun-vanna_250ml;;;E2646100;2200;;Kerastase;;;;;;;;;250;;;;;;;;;Для волос;;
101;ДЕНСИФИК Молочко 200мл;101;Y;09.10.2018 21:48:00;;;Молочко для густоты и плотности волос;text;;Молочко для густоты и плотности волос;;DENSIFIK_Molochko_200ml;;;E1957600;3350;;Kerastase;;;;;;;;;200;;;;;;;;;Для волос;;
102;ДЕНСИФИК Маска 200мл;102;Y;09.10.2018 21:48:00;;;DENSITE - Маска, придающая густоту и плотность;text;;DENSITE - Маска, придающая густоту и плотность;;DENSIFIK_Maska_200ml;;;E1955500;3750;;Kerastase;;;;;;;;;200;;;;;;;;;Для волос;;
103;ДЕНСИФИК Мусс 150мл;103;Y;09.10.2018 21:48:00;;;DENSIMORPHOSE - Уплотняющий мусс;text;;DENSIMORPHOSE - Уплотняющий мусс;;DENSIFIK_Muss_150ml;;;E1059701;3000;;Kerastase;;;;;;;;;150;;;;;;;;;Для волос;;
104;ДЕНСИФИК Сыворотка-активатор 120мл;104;Y;09.10.2018 21:48:00;;;Сыворотка-активатор молодости волос;text;;Сыворотка-активатор молодости волос;;DENSIFIK_Syvorotka-aktivator_120ml;;;E1412401;5200;;Kerastase;;;;;;;;;120;;;;;;;;;Для волос;;
105;ДЕНСИФИК Ампулы для женщин 30*6мл;105;Y;09.10.2018 21:48:00;;;Активатор густоты и плотности волос;text;;Активатор густоты и плотности волос;;DENSIFIK_Ampuly_dlja_zhenshhin_306ml;;;E2118500;10550;;Kerastase;;;;;;;;;180;;;;;;;;;Для волос;;
106;ДЕНСИФИК Шампунь-ванна для мужчин 250мл;106;Y;09.10.2018 21:48:00;;;Уплотняющий шампунь для мужчин;text;;Уплотняющий шампунь для мужчин;;DENSIFIK_Shampun-vanna_dlja_muzhchin_250ml;;;E1957301;2200;;Kerastase;;;;;;;;;250;;;;;;;;;Для волос;;
107;ДЕНСИФИК Паста Ом;107;Y;09.10.2018 21:48:00;;;Уплотняющая моделирующая паста для мужчин;text;;Уплотняющая моделирующая паста для мужчин;;DENSIFIK_Pasta_Om;;;E1741501;2100;;Kerastase;;;;;;;;;75;;;;;;;;;Для волос;;
108;АУРА БОТАНИКА ШВ 250мл;108;Y;09.10.2018 21:48:00;;;Сияние здоровых волос, 96% натуральных ингредиентов;text;;Сияние здоровых волос, 96% натуральных ингредиентов;;AURA_BOTANIKA_ShV_250ml;;;E2254400;2200;;Kerastase;;;;;;;;;250;;;;;;;;;Для волос;;
109;АУРА БОТАНИКА ШВ Риш 250мл;109;Y;09.10.2018 21:48:00;;;Шампунь-Ванна для сухих или чувствительных волос 96% натуральных ингредиентов;text;;Шампунь-Ванна для сухих или чувствительных волос 96% натуральных ингредиентов;;AURA_BOTANIKA_ShV_Rish_250ml;;;E2599600;2200;;Kerastase;;;;;;;;;250;;;;;;;;;Для волос;;
110;АУРА БОТАНИКА Уход 200мл;110;Y;09.10.2018 21:48:00;;;Сияние здоровых волос, 97% натуральных ингредиентов;text;;Сияние здоровых волос, 97% натуральных ингредиентов;;AURA_BOTANIKA_Uhod_200ml;;;E2124700;3350;;Kerastase;;;;;;;;;200;;;;;;;;;Для волос;;
111;АУРА БОТАНИКА Концентрат Эссенс 50мл;111;Y;09.10.2018 21:48:00;;;Сияние здоровых волос, 99% натуральных ингредиентов;text;;Сияние здоровых волос, 99% натуральных ингредиентов;;AURA_BOTANIKA_Koncentrat_Jessens_50ml;;;E2126400;3350;;Kerastase;;;;;;;;;50;;;;;;;;;Для волос;;
